AllYrs,CountInds,Sort,SapPlot,corner,PlotID,Northing,Easting,BroaderGroup,Genus,Species,Group,Duration,Taxa4Analysis,Cover2007,Cover2008,Cover2009,Cover2010,Cover2011,Cover2012,Cover2013,Cover2014,Cover2015,Cover2016,Cover2018,Ind2007,Ind2008,Ind2009,Ind2010,Ind2011,Ind2012,Ind2013,Ind2014,Ind2015,Ind2016,Ind2018,Buds2007,Buds2008,Buds2009,Buds2010,Buds2011,Buds2012,Buds2013,Buds2014,Buds2015,Buds2016,Buds2018,Flrs2007,Flrs2008,Flrs2009,Flrs2010,Flrs2011,Flrs2012,Flrs2013,Flrs2014,Flrs2015,Flrs2016,Flrs2018,Frts2007,Frts2008,Frts2009,Frts2010,Frts2011,Frts2012,Frts2013,Frts2014,Frts2015,Frts2016,Frts2018,Densiometer2009,Densiometer2010,Densiometer2011,Densiometer2012,Densiometer2013,Densiometer2014,Densiometer2015,Densiometer2016,Densiometer2018,ResearcherID2007,ResearcherID2008,ResearcherID2009,ResearcherID2010,ResearcherID2011,ResearcherID2012,ResearcherID2013,ResearcherID2014,ResearcherID2015,ResearcherID2016,ResearcherID2018,Day2007,Day2008,Day2009,Day2010,Day2011,Day2012,Day2013,Day2014,Day2015,Day2016,Day2018,Comments2007,Comments2008,Comments2009,Comments2010,Comments2011,Comments2012,Comments2013,Comments2014,Comments2015,Comments2016,Comments2018
n,n,876,6,NE,6NE,154.2,29.2,herb_dicot,Houstonia,sp,,,Houstonia_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,877,6,NE,6NE,154.2,29.2,herb_dicot,Hydrophyllum,sp,,,Hydrophyllum_sp,1,1,1,2,3,0,0,0,0,0,0,NA,NA,NA,2,NA,0,0,0,0,0,0,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,NA,NA,0,0,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,,
n,n,878,6,NE,6NE,154.2,29.2,herb_dicot,Impatiens,sp,,,Impatiens_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,879,6,NE,6NE,154.2,29.2,herb_dicot,Laportia,canadensis,,,Laportia_canadensis,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,880,6,NE,6NE,154.2,29.2,herb_dicot,Mitella,diphylla,,,Mitella_diphylla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,881,6,NE,6NE,154.2,29.2,herb_dicot,Osmorhiza,longistylis,,,Osmorhiza_longistylis,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,882,6,NE,6NE,154.2,29.2,herb_dicot,Phacelia,bipinnatifida,,,Phacelia_bipinnatifida,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,883,6,NE,6NE,154.2,29.2,herb_dicot,Podophyllum,peltatum,,,Podophyllum_peltatum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,884,6,NE,6NE,154.2,29.2,herb_monocot,Polygonatum,biflorum,,,Polygonatum_biflorum,1,1,1,0,2,2,0,0.5,1,0,0,NA,NA,NA,0,1,2,0,1,1,0,0,NA,NA,NA,-99,0,0,-99,0,0,-99,-99,NA,NA,NA,-99,0,0,-99,0,0,-99,-99,NA,NA,NA,-99,0,0,-99,0,0,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,,
n,y,885,6,NE,6NE,154.2,29.2,fern,Polystichum,acrostichoides,,,Polystichum_acrostichoides,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,886,6,NE,6NE,154.2,29.2,herb_monocot,Prosartes,lanuginosa,,,Prosartes_lanuginosa,1,1,1,0,0,0,0,3,0,2,0,NA,NA,NA,0,0,0,0,2,0,1,0,NA,NA,NA,-99,-99,-99,-99,0,-99,0,-99,NA,NA,NA,-99,-99,-99,-99,0,-99,0,-99,NA,NA,NA,-99,-99,-99,-99,0,-99,0,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,"baby plant, lots of herbivory",
n,n,887,6,NE,6NE,154.2,29.2,herb_dicot,Sanicula,sp,,,Sanicula_sp,5,5,5,2,0,5,12,6,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-99,0,0,0,0,0,0,NA,NA,NA,1,-99,1,1,1,1,1,1,NA,NA,NA,1,-99,1,0,0,1,1,1,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,888,6,NE,6NE,154.2,29.2,herb_dicot,Sedum,ternatum,,,Sedum_ternatum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,889,6,NE,6NE,154.2,29.2,herb_dicot,Senecio,sp,,,Senecio_sp,5,5,5,5,4,8,3,0,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,8,5,NA,NA,NA,NA,0,0,0,0,-99,0,0,0,NA,NA,NA,0,0,0,0,-99,0,0,0,NA,NA,NA,0,0,0,0,-99,0,0,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6; et detted this as Aster 1 in the field,,,,,,,
n,y,890,6,NE,6NE,154.2,29.2,herb_monocot,Smilacina,racemosa,,,Smilacina_racemosa,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,0,2,0,0,0,0,NA,NA,NA,-99,-99,-99,0,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,0,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,0,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,891,6,NE,6NE,154.2,29.2,herb_dicot,Stellaria,corei,,,Stellaria_corei,9,9,9,6,12,2,20,13,12,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,1,NA,NA,NA,1,0,1,0,0,1,0,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,,
n,n,892,6,NE,6NE,154.2,29.2,herb_dicot,Tiarella,cordifolia,,,Tiarella_cordifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,893,6,NE,6NE,154.2,29.2,herb_dicot,Tiarella.Mitella,sp,,,Tiarella.Mitella,1,1,1,4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,894,6,NE,6NE,154.2,29.2,herb_monocot,Trillium,erectum,,,Trillium_erectum,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,895,6,NE,6NE,154.2,29.2,herb_monocot,Trillium,luteum,,,Trillium_luteum,5,5,5,4,3,2,2,6,6,3,11,NA,NA,NA,3,6,5,7,5,7,5,7,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,"note indicating perhaps two with lfs, I took that to mean flowers given one other similar case of dislexia in EW's notes","babies, 1 stem broke in half, unlikely to recruit",
n,n,896,6,NE,6NE,154.2,29.2,herb_dicot,Viola,canadensis,,,Viola_canadensis,26,26,26,30,20,45,20,11,47,14,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,0,1,1,0,NA,NA,NA,0,1,1,0,1,1,1,0,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,,
n,y,897,6,NE,6NE,154.2,29.2,woody,Acer,saccharum,,,Zwoody_Acer,1,1,1,1,0,0,2.5,1,1,0,NA,NA,NA,NA,1,0,0,1,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,seedling,,,"25 cm, 2 cm",.2m,,,
n,y,898,6,NE,6NE,154.2,29.2,woody,Carya,sp,,,Zwoody_Carya,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,,
n,n,899,6,NE,6NE,154.2,29.2,ZZbare,ZZbare,ZZbare,,,ZZbare,44,44,44,60,38,30,40,62,22,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,3.875,1.875,5.375,5.75,4.125,2.5,5.75,NA,NA,NA,EAT,AmandaG,EAT,"KD (herb plots), ET (densiometer)",EW,EW,EAT,EAT,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,this plotwas severely trampled when attempting to find stake; 1st year of data for SP6,,,,,,lots of herbivory in plot,
n,y,900,6,NW,6NW,154.2,20.8,herb_dicot,Actaea,racemosa,,,Actaea_racemosa,10,10,10,30,15,8,0,8,7,5,3,NA,NA,NA,15,13,8,0,5,7,5,5,NA,NA,NA,0,0,0,-99,0,0,0,0,NA,NA,NA,0,0,0,-99,0,0,0,0,NA,NA,NA,0,0,0,-99,0,0,0,0,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,1st year of data for SP6,,,,,,,
n,y,901,6,NW,6NW,154.2,20.8,fern,Adiantum,sp,,,Adiantum_sp,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,0,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,frost damaged night before,,,
n,n,902,6,NW,6NW,154.2,20.8,herb_dicot,Anemone,acutiloba,,,Anemone_acutiloba,3,3,3,3,3,1,1,0,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-99,0,0,0,NA,NA,NA,0,0,0,0,-99,0,0,0,NA,NA,NA,0,0,0,1,-99,1,1,0,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,1st year of data for SP6,,,,,,,
n,n,903,6,NW,6NW,154.2,20.8,herb_dicot,Anemonella,thalictroides,,,Anemonella_thalictroides,4,4,4,3,6,7,4,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,0,0,0,NA,NA,NA,1,0,1,1,0,0,1,1,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,1st year of data for SP6,,,,,,,
n,y,904,6,NW,6NW,154.2,20.8,fern,Asplenium,sp,,,Asplenium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,3.125,2.125,3.75,8.25,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,EAT did densiometer reading,,frost damaged night before,,,
n,y,905,6,NW,6NW,154.2,20.8,fern,Botrychium,sp,,,Botrychium_sp,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,-99,-99,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,906,6,NW,6NW,154.2,20.8,herb_dicot,Cardamine,concatenata,,,Cardamine_concatenata,1,1,1,0,0,0,8,0,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,0,-99,0,0,0,NA,NA,NA,-99,-99,-99,0,-99,0,0,0,NA,NA,NA,-99,-99,-99,0,-99,0,0,2,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,n,907,6,NW,6NW,154.2,20.8,herb_dicot,Cardamine,diphylla,,,Cardamine_diphylla,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,-99,0,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,0,-99,-99,-99,NA,NA,NA,-99,-99,-99,-99,0,-99,-99,-99,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,,,,,,,,
n,y,908,6,NW,6NW,154.2,20.8,herb_dicot,Caulophyllum,thalictroides,,,Caulophyllum_thalictroides,9,9,9,15,14,15,5,5,5,6,4,NA,NA,NA,1,1,2,1,1,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,0,0,0,1,1,0,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,1st year of data for SP6,,,,,,,
n,n,909,6,NW,6NW,154.2,20.8,herb_dicot,Claytonia,caroliniana,,,Claytonia_caroliniana,0,0,0,0,0.5,0,0.5,0.5,0,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-99,0,-99,0,0,-99,0,2,NA,NA,NA,-99,0,-99,1,0,-99,0,0,NA,NA,NA,-99,0,-99,0,1,-99,0,0,NA,1.625,2.875,0.875,2.25,5.125,1.875,1.5,5.5,NA,NA,NA,EAT,EAT,ALG,"KD (herb plots), ET (densiometer)",EAT,KGD,KGD,AW,NA,26-Apr-08,26-Apr-09,NA,19-Apr-11,15-Apr-12,23-Apr-13,15-Apr-14,22-Apr-15,24-Apr-16,19-Apr-18,,,,1st year of data for SP6,,,photo taken of Erythronium and Claytonia side by side in this plot,,,,
